date,sales,onpromotion,transactions,dcoilwtico,is_holiday,day_of_week,day_of_month,month,quarter,year,week_of_year,lag_1,lag_7,lag_14,lag_28,rolling_7,rolling_14,rolling_28
2015-07-22,631385.408886,8415,77969.0,49.27,0,2,22,7,3,2015,30,607836.498977,664505.1001790001,732992.130029,643411.714061,702408.3395284286,703000.3828636073,731757.2615667857
2015-07-23,541511.421067,1482,74744.0,48.11,1,3,23,7,3,2015,30,631385.408886,584042.727022,605032.4963965,518700.9558973,697676.955058,695742.7599248214,731327.7506676785
2015-07-24,635244.2449785,6714,83784.0,47.98,1,4,24,7,3,2015,30,541511.421067,653452.17114,643986.381178,593299.460788,691601.0542072857,691205.5402584287,732142.410138025
2015-07-25,797427.520942,1529,92906.0,47.98,1,5,25,7,3,2015,30,635244.2449785,826353.336031,794984.703157,831492.4641955,688999.9218985,690581.1019584642,733640.4381448284
2015-07-26,875032.0362592,2383,90148.0,47.98,0,6,26,7,3,2015,30,797427.520942,894707.299378,898731.936734,976563.5890657,684867.6626000714,690755.5889431072,732423.8330286322
2015-07-27,652999.1942961001,1466,80240.0,47.17,0,0,27,7,3,2015,31,875032.0362592,685961.243972,647967.077874,639072.192193,682056.9107259571,689062.738909193,728797.7061426857
2015-07-28,594977.6665523,3408,77193.0,47.97,0,1,28,7,3,2015,31,652999.1942961001,607836.498977,601452.258023,669548.425059,677348.0464865428,689422.1757964856,729295.0990749393
2015-07-29,625449.98155,8747,78724.0,48.77,0,2,29,7,3,2015,31,594977.6665523,631385.408886,664505.1001790001,885953.200992,675511.0704258715,688959.70497715,726631.8576996999
2015-07-30,543393.592625,1662,75122.0,48.53,0,3,30,7,3,2015,31,625449.98155,541511.421067,584042.727022,705642.2820965,674663.1522350142,686170.0536465071,717328.1712910571
2015-07-31,695083.4489723,7021,85907.0,47.11,0,4,31,7,3,2015,31,543393.592625,635244.2449785,653452.17114,772773.3939200001,674932.0338861571,683266.5440467214,711533.5752385035
2015-08-01,1044894.790061,1448,105307.0,47.11,0,5,1,8,3,2015,31,695083.4489723,797427.520942,826353.336031,1018541.84294,683480.4915995571,686240.2067490285,708758.9343475142
2015-08-02,1043495.475018,2194,97134.0,47.11,0,6,2,8,3,2015,31,1044894.790061,875032.0362592,894707.299378,982427.6819,718832.9586165572,701850.3106083144,709700.1110304071
2015-08-03,811119.83411,1405,89639.0,45.25,0,0,3,8,3,2015,32,1043495.475018,652999.1942961001,685961.243972,754949.70914,742899.1641535285,712478.0374397429,711881.1036417644
2015-08-04,726613.35811,3489,85613.0,45.75,0,1,4,8,3,2015,32,811119.83411,594977.6665523,607836.498977,654821.0515315,765487.8269840857,721417.9367353143,713887.1795335499
2015-08-05,724346.594,8919,84912.0,45.13,1,2,5,8,3,2015,32,726613.35811,625449.98155,631385.408886,732992.130029,784292.9257780429,729901.9981019573,716451.1904827822
2015-08-06,583375.211759,1529,80008.0,44.69,0,3,6,8,3,2015,32,724346.594,543393.592625,541511.421067,605032.4963965,798421.0132709,736542.0827529571,716142.4213388894
2015-08-07,663326.5180703,6744,85461.0,43.87,0,4,7,8,3,2015,32,583375.211759,695083.4489723,635244.2449785,643986.381178,804132.6731471857,739532.3535166715,715368.9468875501
2015-08-08,784099.215997,1436,93044.0,43.87,0,5,8,8,3,2015,32,663326.5180703,1044894.790061,797427.520942,794984.703157,799595.9687326143,741538.2301660858,716059.6660622751
2015-08-09,679410.125135,2287,79233.0,43.87,0,6,9,8,3,2015,32,784099.215997,1043495.475018,875032.0362592,898731.936734,762339.4581520428,740586.2083843,715670.8986637036
2015-08-10,785477.934216,1389,87127.0,44.94,1,0,10,8,3,2015,33,679410.125135,811119.83411,652999.1942961001,647967.077874,710327.2653116144,726613.2147325714,707837.9768208822
2015-08-11,668280.357956,3358,82118.0,43.11,0,1,11,8,3,2015,33,785477.934216,726613.35811,594977.6665523,601452.258023,706664.1367553286,736075.9818697071,712749.0788330965
2015-08-12,678064.7316857,7917,82224.0,43.22,0,2,12,8,3,2015,33,668280.357956,724346.594,625449.98155,664505.1001790001,698330.8510190428,741311.8883985429,715135.7966878464
2015-08-13,557859.477954,1482,77320.0,42.27,0,3,13,8,3,2015,33,678064.7316857,583375.211759,543393.592625,584042.727022,691719.1564027143,745070.0848368071,715620.069241657
2015-08-14,734484.205049,6748,85068.0,42.45,0,4,14,8,3,2015,33,557859.477954,663326.5180703,695083.4489723,653452.17114,688074.0515734286,746103.3623603071,714684.9532035142
2015-08-15,936339.026059,1434,101204.0,42.45,1,5,15,8,3,2015,33,734484.205049,784099.215997,1044894.790061,826353.336031,698239.4354275286,748917.7020800716,717578.95441455
2015-08-16,913846.62503,2166,91810.0,42.45,0,6,16,8,3,2015,33,936339.026059,679410.125135,1043495.475018,894707.299378,719987.9797221,741163.7189370714,721507.0147726929
2015-08-17,694747.161863,1393,84497.0,41.93,0,0,17,8,3,2015,34,913846.62503,785477.934216,811119.83411,685961.243972,753478.9082785286,731903.0867950714,722190.5621174072
2015-08-18,629475.6430527,3316,81121.0,42.58,0,1,18,8,3,2015,34,694747.161863,668280.357956,726613.35811,607836.498977,740517.3693709571,723590.753063143,722504.3448992287
2015-08-19,653733.3600063,7781,81318.0,40.75,0,2,19,8,3,2015,34,629475.6430527,678064.7316857,724346.594,631385.408886,734973.8386704858,716652.3448447642,723277.1714733607
2015-08-20,569443.704073,1511,78717.0,41.0,0,3,20,8,3,2015,34,653733.3600063,557859.477954,583375.211759,541511.421067,731497.9284305715,711608.542416643,724075.3125848
2015-08-21,653281.208151,7086,85259.0,40.45,0,4,21,8,3,2015,34,569443.704073,734484.205049,663326.5180703,635244.2449785,733152.8178761428,710613.4347247856,725072.8941207286
2015-08-22,803270.157597,1653,94782.0,40.45,0,5,22,8,3,2015,34,653281.208151,936339.026059,784099.215997,797427.520942,721552.3897478572,709895.912587693,725717.0713768894
2015-08-23,865755.397429,2412,89641.0,40.45,0,6,23,8,3,2015,34,803270.157597,913846.62503,679410.125135,875032.0362592,702542.5513961428,711265.2655591214,725925.7369717107
2015-08-24,681575.9899773,1491,82462.0,38.22,1,0,24,8,3,2015,35,865755.397429,694747.161863,785477.934216,652999.1942961001,695672.3760245715,724575.64215155,725594.4284420607
2015-08-25,624698.33755,3525,78984.0,39.15,0,1,25,8,3,2015,35,681575.9899773,629475.6430527,668280.357956,594977.6665523,693790.7800409001,717154.0747059286,726615.0282878178
2015-08-26,640075.9908365,8142,78623.0,38.5,0,2,26,8,3,2015,35,624698.33755,653733.3600063,678064.7316857,625449.98155,693108.3078262286,714041.0732483573,727676.48082345
2015-08-27,548043.327354,1462,75910.0,42.47,0,3,27,8,3,2015,35,640075.9908365,569443.704073,557859.477954,543393.592625,691157.2550876858,711327.5917591286,728198.8382979679
2015-08-28,635737.2322,6846,81668.0,45.29,0,4,28,8,3,2015,35,548043.327354,653281.208151,734484.205049,695083.4489723,688100.0584135428,710626.438144843,728364.900252575
2015-08-29,876953.096934,1484,96050.0,45.29,0,5,29,8,3,2015,35,635737.2322,803270.157597,936339.026059,1044894.790061,685593.7761348287,703573.0829413428,726245.3925107073
2015-08-30,975697.601858,2310,92502.0,45.29,0,6,30,8,3,2015,35,876953.096934,865755.397429,913846.62503,1043495.475018,696119.9103258287,699331.2308609857,720247.4748990285
2015-08-31,776152.5521897,1257,86301.0,49.2,0,0,31,8,3,2015,36,975697.601858,681575.9899773,694747.161863,811119.83411,711825.9395299715,703749.1577772715,717826.1222861714
2015-09-01,906549.992952,3595,90485.0,45.38,0,1,1,9,3,2015,36,776152.5521897,624698.33755,629475.6430527,726613.35811,725336.8769888857,709563.8285148927,716577.2907890178
2015-09-02,879033.0925,8161,88953.0,46.3,0,2,2,9,3,2015,36,906549.992952,640075.9908365,653733.3600063,724346.594,765601.3991891714,729354.8535077,723003.5991762321
2015-09-03,707093.042,2241,83192.0,46.75,0,3,3,9,3,2015,36,879033.0925,548043.327354,569443.704073,583375.211759,799738.1279982429,745447.6915429643,728528.1169798037
2015-09-04,736395.302632,7802,84429.0,46.02,0,4,4,9,3,2015,36,707093.042,635737.2322,653281.208151,663326.5180703,822459.5158048142,755279.7871091786,732946.6109169822
2015-09-05,1052868.394291,2570,103308.0,46.02,0,5,5,9,3,2015,36,736395.302632,876953.096934,803270.157597,784099.215997,836839.2401522428,761216.5081435357,735556.2103656143
2015-09-06,1147642.583011,3486,100483.0,46.02,0,6,6,9,3,2015,36,1052868.394291,975697.601858,865755.397429,679410.125135,861969.9969175284,779044.9536216786,745155.1095904
2015-09-07,767382.7769737,2391,85728.0,46.02,0,0,7,9,3,2015,37,1147642.583011,776152.5521897,681575.9899773,785477.934216,886533.5656536714,799179.7525918215,761877.6973716858
2015-09-08,677312.236066,4385,81290.0,45.92,0,1,8,9,3,2015,37,767382.7769737,906549.992952,624698.33755,668280.357956,885280.7406228144,805308.8088058501,761231.4417558892
2015-09-09,705633.4998935,8964,81083.0,44.13,0,2,9,9,3,2015,37,677312.236066,879033.0925,640075.9908365,678064.7316857,852532.4896390999,809066.9444141357,761554.0088312464
2015-09-10,577743.795026,2597,76378.0,45.85,0,3,10,9,3,2015,37,705633.4998935,707093.042,548043.327354,557859.477954,827761.1192667428,813749.6236324928,762538.6076958107
2015-09-11,651330.167952,7873,80722.0,44.75,0,4,11,9,3,2015,37,577743.795026,736395.302632,635737.2322,734484.205049,809282.6554133144,815871.0856090642,763248.7618769536
2015-09-12,921524.436013,2572,96719.0,44.75,0,5,12,9,3,2015,37,651330.167952,1052868.394291,876953.096934,936339.026059,797130.4933161715,816984.8667342073,760278.9748377751
2015-09-13,1023345.318906,3511,94872.0,44.75,0,6,13,9,3,2015,37,921524.436013,1147642.583011,975697.601858,913846.62503,778367.0707050285,820168.5338112786,759749.8823361321
2015-09-14,688405.190061,2433,80058.0,44.07,0,0,14,9,3,2015,38,1023345.318906,767382.7769737,776152.5521897,694747.161863,760610.3186900286,823571.94217185,763660.5499745607
2015-09-15,682134.3540295,4657,80367.0,44.58,0,1,15,9,3,2015,38,688405.190061,677312.236066,906549.992952,629475.6430527,749327.8062739286,817304.2734483714,763434.0509816322
2015-09-16,742089.667998,9156,81886.0,47.12,0,2,16,9,3,2015,38,682134.3540295,705633.4998935,879033.0925,653733.3600063,750016.6802687143,801274.5849539072,765314.7192308035
2015-09-17,593577.802125,2563,75483.0,46.93,0,3,17,9,3,2015,38,742089.667998,577743.795026,707093.042,569443.704073,755224.7042836428,791492.9117751928,768470.3016590786
2015-09-18,653805.874946,7943,80610.0,44.71,0,4,18,9,3,2015,38,593577.802125,651330.167952,736395.302632,653281.208151,757486.7052977857,783384.6803555499,769332.2337323643
2015-09-19,935893.481059,2727,97499.0,44.71,0,5,19,9,3,2015,38,653805.874946,921524.436013,1052868.394291,803270.157597,757840.3777255,777485.4355208358,769350.9718321858
2015-09-20,1037532.860693,3551,94345.0,44.71,0,6,20,9,3,2015,38,935893.481059,1023345.318906,1147642.583011,865755.397429,759893.0984463572,769130.084575693,774087.5190986858
2015-09-21,717725.376959,2517,81429.0,46.67,0,0,21,9,3,2015,39,1037532.860693,688405.190061,767382.7769737,681575.9899773,761919.8901302143,761265.1044101213,780222.4285009714
2015-09-22,641914.7389995,4480,77608.0,46.17,0,1,22,9,3,2015,39,717725.376959,682134.3540295,677312.236066,624698.33755,766108.4882585,757718.1472662144,781513.4780360322
2015-09-23,690419.721922,9189,78775.0,44.53,0,2,23,9,3,2015,39,641914.7389995,742089.667998,705633.4998935,640075.9908365,760362.8289685,755189.7546186072,782128.3495163714
2015-09-24,557321.610921,2352,73545.0,44.94,0,3,24,9,3,2015,39,690419.721922,593577.802125,577743.795026,548043.327354,752981.4081005,754103.0561920714,783926.3399122822
2015-09-25,646083.8750635,7739,79507.0,45.55,0,4,25,9,3,2015,39,557321.610921,653805.874946,651330.167952,635737.2322,747801.9522142143,752644.328756,784257.7071825322
2015-09-26,890486.060145,2486,94388.0,45.55,0,5,26,9,3,2015,39,646083.8750635,935893.481059,921524.436013,876953.096934,746698.8093738572,752269.5935496785,784627.2301419427
2015-09-27,1018062.963565,3382,92915.0,45.55,0,6,27,9,3,2015,39,890486.060145,1037532.860693,1023345.318906,975697.601858,740212.0349575713,750052.5667019642,785110.5502566214
2015-09-28,671261.0640092,2245,77182.0,44.4,1,0,28,9,3,2015,40,1018062.963565,717725.376959,688405.190061,776152.5521897,737430.6210821428,749675.2556061785,786623.5988890143
2015-09-29,609130.6581453,4278,74165.0,45.24,0,1,29,9,3,2015,40,671261.0640092,641914.7389995,682134.3540295,906549.992952,730792.8620893144,748450.6751739072,782877.4743111393
2015-09-30,711182.539054,9027,77848.0,45.06,0,2,30,9,3,2015,40,609130.6581453,690419.721922,742089.667998,879033.0925,726109.4219672858,743236.1254678929,772255.3552109001
2015-10-01,796340.858947,2231,83792.0,44.75,0,3,1,10,4,2015,40,711182.539054,557321.610921,593577.802125,707093.042,729075.5387004287,741028.4734004643,766260.6925878285
2015-10-02,830719.387744,7801,87428.0,45.54,0,4,2,10,4,2015,40,796340.858947,646083.8750635,653805.874946,736395.302632,763221.1455612857,755511.5488877501,769448.1146216501
2015-10-03,1179376.177625,2220,105572.0,45.54,0,5,3,10,4,2015,40,830719.387744,890486.060145,935893.481059,1052868.394291,789597.6473727857,768148.2283733214,772816.8319470786
2015-10-04,1234130.938595,3011,100646.0,45.54,0,6,4,10,4,2015,40,1179376.177625,1018062.963565,1037532.860693,1147642.583011,830867.6641556429,785539.8495566071,777334.96706615
2015-10-05,809524.837996,1990,86220.0,46.28,0,0,5,10,4,2015,41,1234130.938595,671261.0640092,717725.376959,767382.7769737,861734.5177313572,799582.56940675,780423.8369084357
2015-10-06,696169.275967,3989,80330.0,48.53,0,1,6,10,4,2015,41,809524.837996,609130.6581453,641914.7389995,677312.236066,881486.485443757,806139.6737665357,781928.910516375
2015-10-07,720562.330573,8798,81073.0,47.86,1,2,7,10,4,2015,41,696169.275967,711182.539054,690419.721922,705633.4998935,893920.573704,810014.9978356429,782602.3762271252
2015-10-08,603066.030064,2042,78172.0,49.46,0,3,8,10,4,2015,41,720562.330573,796340.858947,557321.610921,577743.795026,895260.543921,812168.0413107143,783135.548751393
2015-10-09,873934.7190479999,7815,90250.0,49.67,1,4,9,10,4,2015,41,603066.030064,830719.387744,646083.8750635,651330.167952,867649.8540805714,815435.4998209287,784039.9142884642
2015-10-10,867556.973019,1969,94991.0,49.67,0,5,10,10,4,2015,41,873934.7190479999,1179376.177625,890486.060145,921524.436013,873823.4728382857,831710.5601055358,791990.0768276071
2015-10-11,973329.203973,2852,90881.0,49.67,0,6,11,10,4,2015,41,867556.973019,1234130.938595,1018062.963565,1023345.318906,829277.8721802856,830072.7681679643,790062.6674349643
2015-10-12,721634.5721813,1864,80029.0,47.09,0,0,12,10,4,2015,42,973329.203973,809524.837996,671261.0640092,688405.190061,792020.48152,826877.4996256785,788276.3776159285
2015-10-13,585141.5538577,3899,72375.0,46.7,0,1,13,10,4,2015,42,721634.5721813,696169.275967,609130.6581453,682134.3540295,779464.7292607572,830475.6073522571,789463.141263082
2015-10-14,688198.106351,8778,76395.0,46.63,0,2,14,10,4,2015,42,585141.5538577,720562.330573,711182.539054,742089.667998,763603.6261022857,828762.0999031429,785999.112685518
2015-10-15,577952.197162,1289,75010.0,46.38,0,3,15,10,4,2015,42,688198.106351,603066.030064,796340.858947,593577.802125,758980.165499143,827120.3547100715,784074.4140552679
2015-10-16,693829.351874,6959,83029.0,47.3,0,4,16,10,4,2015,42,577952.197162,873934.7190479999,830719.387744,653805.874946,755392.4750845714,811521.1645825714,783516.3567351607
2015-10-17,958052.958031,1355,98871.0,47.3,0,5,17,10,4,2015,42,693829.351874,867556.973019,1179376.177625,935893.481059,729663.1369168572,801743.3048775714,784945.7666254464
2015-10-18,1071477.102879,2212,96231.0,47.3,0,6,18,10,4,2015,42,958052.958031,973329.203973,1234130.938595,1037532.860693,742591.1347757144,785934.503478,785737.1765173035
2015-10-19,699259.488037,1166,79787.0,45.91,0,0,19,10,4,2015,43,1071477.102879,721634.5721813,809524.837996,717725.376959,756612.263190857,774316.3723554285,786949.4708810893
2015-10-20,660308.361186,3039,78289.0,45.84,0,1,20,10,4,2015,43,699259.488037,585141.5538577,696169.275967,641914.7389995,753415.8225988143,766440.2759297857,786289.9748481606
2015-10-21,672847.3460333,7950,78173.0,45.22,0,2,21,10,4,2015,43,660308.361186,688198.106351,720562.330573,690419.721922,764153.9379314285,763878.7820168572,786946.8899262501
2015-10-22,547020.0469813,1019,73095.0,44.9,0,3,22,10,4,2015,43,672847.3460333,577952.197162,603066.030064,557321.610921,761960.9721717571,760470.56883545,786319.3050730821
2015-10-23,639040.6062,6519,78019.0,43.91,0,4,23,10,4,2015,43,547020.0469813,693829.351874,873934.7190479999,646083.8750635,757542.0935745143,756467.2843295429,785951.3920752357
2015-10-24,859950.710621,915,93418.0,43.91,0,5,24,10,4,2015,43,639040.6062,958052.958031,867556.973019,890486.060145,749715.1299068,739689.1334118285,785699.8467586822
2015-10-25,1018783.141953,1822,93799.0,43.91,0,6,25,10,4,2015,43,859950.710621,1071477.102879,973329.203973,1018062.963565,735700.5231339429,739145.8289548287,784609.2985613964
2015-10-26,649914.352338,842,76122.0,43.19,0,0,26,10,4,2015,44,1018783.141953,699259.488037,721634.5721813,671261.0640092,728172.8144302286,742392.5388105428,784635.0192181107
2015-10-27,587066.101075,2944,73841.0,43.21,0,1,27,10,4,2015,44,649914.352338,660308.361186,585141.5538577,609130.6581453,721123.5093303715,737269.665964593,783872.6366584251
2015-10-28,599388.1222552,7811,74249.0,45.93,0,2,28,10,4,2015,44,587066.101075,672847.3460333,688198.106351,711182.539054,710660.3293145143,737407.1336229714,783084.6167630571
2015-10-29,511860.0689186,1392,70572.0,46.02,0,3,29,10,4,2015,44,599388.1222552,547020.0469813,577952.197162,796340.858947,700166.1544890713,731063.5633304144,779091.9590202429
2015-10-30,635875.8911987,7060,81174.0,46.6,0,4,30,10,4,2015,44,511860.0689186,639040.6062,693829.351874,830719.387744,695143.3004801143,726342.6970273142,768931.9308049429
2015-10-31,915956.851878,1667,98651.0,46.6,0,5,31,10,4,2015,44,635875.8911987,859950.710621,958052.958031,1179376.177625,694691.1983370715,722203.1641219357,761973.2344997536
